:START_ID(disease)|:END_ID(symptoms)|type:STRING|name:STRING
40241|55125|症状|症状
42821|55125|症状|症状
42596|55125|症状|症状
43362|95|症状|症状
43927|95|症状|症状
55461|95|症状|症状
55462|95|症状|症状
55463|95|症状|症状
55464|95|症状|症状
42472|95|症状|症状
55465|103|症状|症状
55466|19|症状|症状
55467|19|症状|症状
55468|19|症状|症状
55469|19|症状|症状
55470|106|症状|症状
55471|106|症状|症状
41881|107|症状|症状
55472|107|症状|症状
55473|107|症状|症状
39202|107|症状|症状
55474|107|症状|症状
55475|107|症状|症状
55476|23|症状|症状
55477|23|症状|症状
55478|23|症状|症状
55479|23|症状|症状
55480|109|症状|症状
55481|109|症状|症状
39694|51501|症状|症状
38133|2565|症状|症状
55482|2565|症状|症状
38133|51501|症状|症状
39694|2565|症状|症状
42866|111|症状|症状
39637|111|症状|症状
55483|111|症状|症状
55484|111|症状|症状
55485|111|症状|症状
43277|111|症状|症状
55486|111|症状|症状
42251|116|症状|症状
55487|116|症状|症状
55488|116|症状|症状
55489|116|症状|症状
55490|116|症状|症状
55491|116|症状|症状
38954|117|症状|症状
43022|55492|症状|症状
55493|8801|症状|症状
50986|933|症状|症状
55495|120|症状|症状
55496|8801|症状|症状
55497|933|症状|症状
42396|8387|症状|症状
48470|8387|症状|症状
55498|3699|症状|症状
55500|128|症状|症状
55501|129|症状|症状
55502|129|症状|症状
55503|122|症状|症状
41615|131|症状|症状
39711|131|症状|症状
39656|131|症状|症状
55504|131|症状|症状
55505|131|症状|症状
55506|132|症状|症状
55507|132|症状|症状
55508|132|症状|症状
55509|132|症状|症状
55510|134|症状|症状
55511|134|症状|症状
55512|3923|症状|症状
55513|3923|症状|症状
44037|137|症状|症状
38920|137|症状|症状
39694|137|症状|症状
55514|137|症状|症状
39224|137|症状|症状
48028|137|症状|症状
42568|137|症状|症状
55515|137|症状|症状
55516|137|症状|症状
55517|137|症状|症状
49796|137|症状|症状
42866|137|症状|症状
55518|138|症状|症状
48612|138|症状|症状
48029|138|症状|症状
55519|141|症状|症状
55520|141|症状|症状
55521|161|症状|症状
55522|121|症状|症状
38182|55523|症状|症状
42279|55524|症状|症状
39727|55525|症状|症状
52079|152|症状|症状
55526|152|症状|症状
55527|152|症状|症状
55528|152|症状|症状
55529|152|症状|症状
55530|152|症状|症状
55531|152|症状|症状
55532|152|症状|症状
55533|152|症状|症状
55534|152|症状|症状
55535|152|症状|症状
55536|152|症状|症状
55537|152|症状|症状
43562|152|症状|症状
55538|152|症状|症状
55539|152|症状|症状
40242|152|症状|症状
55540|152|症状|症状
55541|152|症状|症状
55542|152|症状|症状
41415|153|症状|症状
48874|153|症状|症状
55543|153|症状|症状
55544|153|症状|症状
55545|154|症状|症状
55546|19|症状|症状
40869|55547|症状|症状
55548|157|症状|症状
51406|5665|症状|症状
49502|5665|症状|症状
42280|5665|症状|症状
55549|5665|症状|症状
55550|159|症状|症状
38405|159|症状|症状
55551|160|症状|症状
55552|160|症状|症状
55553|160|症状|症状
55554|162|症状|症状
55555|162|症状|症状
48873|3811|症状|症状
55556|162|症状|症状
55557|164|症状|症状
55558|166|症状|症状
55559|166|症状|症状
48517|167|症状|症状
40982|167|症状|症状
41571|167|症状|症状
48308|167|症状|症状
55560|167|症状|症状
55561|167|症状|症状
42639|167|症状|症状
43638|167|症状|症状
55562|167|症状|症状
43927|167|症状|症状
43312|167|症状|症状
55563|4585|症状|症状
48273|4585|症状|症状
55564|4585|症状|症状
55565|4585|症状|症状
40241|34|症状|症状
39851|34|症状|症状
55566|1771|症状|症状
55568|169|症状|症状
51630|2479|症状|症状
55569|2479|症状|症状
55570|2479|症状|症状
55571|7020|症状|症状
55572|7020|症状|症状
55573|7020|症状|症状
43198|175|症状|症状
55574|175|症状|症状
55575|176|症状|症状
55576|176|症状|症状
55577|176|症状|症状
48182|177|症状|症状
55578|180|症状|症状
55579|180|症状|症状
55580|180|症状|症状
55581|180|症状|症状
55582|180|症状|症状
55583|182|症状|症状
42453|7044|症状|症状
42568|138|症状|症状
42875|138|症状|症状
39224|138|症状|症状
55584|150|症状|症状
55585|150|症状|症状
55586|150|症状|症状
55587|3340|症状|症状
42495|55588|症状|症状
38405|187|症状|症状
38405|199|症状|症状
51684|187|症状|症状
55589|199|症状|症状
55590|199|症状|症状
55590|187|症状|症状
51684|199|症状|症状
55592|191|症状|症状
55593|191|症状|症状
55594|191|症状|症状
55595|191|症状|症状
55596|194|症状|症状
41952|195|症状|症状
43980|196|症状|症状
41185|196|症状|症状
55597|198|症状|症状
40462|203|症状|症状
55599|208|症状|症状
38430|208|症状|症状
41943|208|症状|症状
55600|208|症状|症状
41732|208|症状|症状
55601|209|症状|症状
55602|209|症状|症状
55603|210|症状|症状
38405|210|症状|症状
55604|210|症状|症状
55605|213|症状|症状
55606|213|症状|症状
55607|220|症状|症状
42492|220|症状|症状
55608|220|症状|症状
55609|195|症状|症状
55610|195|症状|症状
41094|220|症状|症状
55611|221|症状|症状
43708|223|症状|症状
43312|223|症状|症状
55612|223|症状|症状
55613|223|症状|症状
39224|223|症状|症状
43213|223|症状|症状
55614|224|症状|症状
55615|228|症状|症状
41070|228|症状|症状
55616|230|症状|症状
43114|233|症状|症状
55617|234|症状|症状
39338|234|症状|症状
42147|55618|症状|症状
40448|55618|症状|症状
40159|55618|症状|症状
55619|236|症状|症状
55620|236|症状|症状
55621|236|症状|症状
55622|5263|症状|症状
55623|3159|症状|症状
42568|3159|症状|症状
55624|3159|症状|症状
55625|239|症状|症状
55626|239|症状|症状
55627|239|症状|症状
55628|239|症状|症状
55629|239|症状|症状
55630|243|症状|症状
55631|243|症状|症状
42568|243|症状|症状
55632|243|症状|症状
38890|243|症状|症状
55633|4462|症状|症状
55634|4462|症状|症状
55635|4462|症状|症状
41952|252|症状|症状
55636|252|症状|症状
40867|249|症状|症状
55637|249|症状|症状
55638|250|症状|症状
39224|250|症状|症状
55639|8208|症状|症状
55640|8208|症状|症状
50614|257|症状|症状
55641|257|症状|症状
55642|258|症状|症状
55643|2935|症状|症状
39224|55644|症状|症状
43256|3261|症状|症状
55645|3261|症状|症状
50746|3261|症状|症状
47966|3261|症状|症状
55646|273|症状|症状
41101|275|症状|症状
39600|280|症状|症状
55648|280|症状|症状
55649|282|症状|症状
41952|288|症状|症状
55650|336|症状|症状
39600|294|症状|症状
55651|295|症状|症状
55652|296|症状|症状
55653|296|症状|症状
55654|296|症状|症状
55656|296|症状|症状
55657|296|症状|症状
55658|296|症状|症状
47942|297|症状|症状
55659|118|症状|症状
55660|118|症状|症状
47942|118|症状|症状
41943|300|症状|症状
38671|300|症状|症状
55661|300|症状|症状
55662|5187|症状|症状
41732|5187|症状|症状
55663|301|症状|症状
40159|301|症状|症状
43277|301|症状|症状
55664|301|症状|症状
55665|301|症状|症状
39224|304|症状|症状
55666|305|症状|症状
55667|306|症状|症状
55668|306|症状|症状
40867|306|症状|症状
55669|306|症状|症状
42772|55374|症状|症状
55670|8405|症状|症状
55671|312|症状|症状
55672|312|症状|症状
43855|312|症状|症状
49538|556|症状|症状
55673|556|症状|症状
43006|556|症状|症状
50978|556|症状|症状
39224|556|症状|症状
55674|7893|症状|症状
40159|7893|症状|症状
55675|7893|症状|症状
47984|5550|症状|症状
55676|5550|症状|症状
55632|5550|症状|症状
55677|5550|症状|症状
39044|55678|症状|症状
40867|55678|症状|症状
41101|2177|症状|症状
39044|2177|症状|症状
55679|2177|症状|症状
40867|2177|症状|症状
55680|1269|症状|症状
55681|1269|症状|症状
49538|1269|症状|症状
39224|1269|症状|症状
39044|1269|症状|症状
55682|1269|症状|症状
41101|1269|症状|症状
55683|1269|症状|症状
39694|377|症状|症状
38573|377|症状|症状
41094|377|症状|症状
51425|377|症状|症状
43213|2257|症状|症状
39224|2257|症状|症状
55684|2257|症状|症状
55685|2257|症状|症状
55686|2257|症状|症状
41101|2257|症状|症状
41094|2257|症状|症状
55687|5097|症状|症状
40159|548|症状|症状
43006|548|症状|症状
55688|548|症状|症状
40763|548|症状|症状
55689|5513|症状|症状
55690|5513|症状|症状
55691|466|症状|症状
55692|466|症状|症状
51311|908|症状|症状
55691|2822|症状|症状
55673|2822|症状|症状
55693|2822|症状|症状
40867|264|症状|症状
40062|264|症状|症状
40867|55074|症状|症状
41019|55694|症状|症状
40562|55694|症状|症状
40867|55695|症状|症状
40867|3758|症状|症状
39694|3758|症状|症状
55696|3758|症状|症状
49536|3758|症状|症状
47899|3758|症状|症状
39499|3758|症状|症状
40867|8779|症状|症状
55697|8779|症状|症状
40867|55698|症状|症状
55699|663|症状|症状
40867|663|症状|症状
48282|2291|症状|症状
42148|373|症状|症状
55700|373|症状|症状
42360|373|症状|症状
50978|373|症状|症状
40867|373|症状|症状
41172|373|症状|症状
43256|373|症状|症状
40506|373|症状|症状
55693|373|症状|症状
55701|373|症状|症状
42139|55702|症状|症状
55703|257|症状|症状
55704|3972|症状|症状
40867|3972|症状|症状
55675|3972|症状|症状
55705|315|症状|症状
55706|315|症状|症状
55707|315|症状|症状
41571|8208|症状|症状
55708|322|症状|症状
38405|4252|症状|症状
55709|328|症状|症状
40448|333|症状|症状
38301|333|症状|症状
55710|334|症状|症状
47926|555|症状|症状
41883|336|症状|症状
55711|336|症状|症状
55712|336|症状|症状
41952|336|症状|症状
55713|336|症状|症状
41403|336|症状|症状
55714|336|症状|症状
42482|337|症状|症状
55715|337|症状|症状
55716|344|症状|症状
52768|344|症状|症状
55717|345|症状|症状
55718|345|症状|症状
55719|345|症状|症状
41952|345|症状|症状
55720|345|症状|症状
38430|345|症状|症状
55721|346|症状|症状
55722|346|症状|症状
40451|352|症状|症状
55723|352|症状|症状
38430|352|症状|症状
40159|354|症状|症状
55724|354|症状|症状
55641|354|症状|症状
39224|354|症状|症状
40159|364|症状|症状
55726|366|症状|症状
41983|367|症状|症状
40159|367|症状|症状
43114|367|症状|症状
39224|367|症状|症状
40450|367|症状|症状
43277|367|症状|症状
41238|373|症状|症状
40159|373|症状|症状
55728|373|症状|症状
55729|373|症状|症状
55730|373|症状|症状
50614|373|症状|症状
55731|373|症状|症状
55732|373|症状|症状
55732|6995|症状|症状
38954|55733|症状|症状
38954|55734|症状|症状
38954|55735|症状|症状
55736|374|症状|症状
42453|374|症状|症状
48930|374|症状|症状
42453|375|症状|症状
43213|421|症状|症状
39991|384|症状|症状
55737|384|症状|症状
41943|384|症状|症状
39224|421|症状|症状
39224|384|症状|症状
55738|384|症状|症状
55737|421|症状|症状
52299|377|症状|症状
52300|377|症状|症状
47733|377|症状|症状
40753|379|症状|症状
39224|379|症状|症状
48004|379|症状|症状
55739|379|症状|症状
55740|5116|症状|症状
55740|379|症状|症状
38116|379|症状|症状
55741|385|症状|症状
55742|385|症状|症状
55743|385|症状|症状
55744|385|症状|症状
55745|385|症状|症状
55746|385|症状|症状
55747|385|症状|症状
41955|51290|症状|症状
55748|1029|症状|症状
55749|1029|症状|症状
55750|746|症状|症状
55751|746|症状|症状
52300|746|症状|症状
55705|746|症状|症状
55752|746|症状|症状
51393|1092|症状|症状
42453|1092|症状|症状
55753|1092|症状|症状
49539|989|症状|症状
55753|989|症状|症状
39741|989|症状|症状
55754|390|症状|症状
55755|390|症状|症状
55423|395|症状|症状
55756|395|症状|症状
39511|55757|症状|症状
55758|8178|症状|症状
49283|8178|症状|症状
55759|334|症状|症状
55760|400|症状|症状
55761|400|症状|症状
55762|400|症状|症状
55763|400|症状|症状
55764|400|症状|症状
55765|400|症状|症状
55766|400|症状|症状
55767|400|症状|症状
55768|400|症状|症状
38954|55769|症状|症状
55770|406|症状|症状
41690|406|症状|症状
40867|55771|症状|症状
39224|55772|症状|症状
51343|410|症状|症状
48095|411|症状|症状
39513|411|症状|症状
55773|414|症状|症状
55774|414|症状|症状
55775|414|症状|症状
55776|416|症状|症状
55777|400|症状|症状
42675|55778|症状|症状
40159|422|症状|症状
39224|422|症状|症状
41732|427|症状|症状
49258|427|症状|症状
39224|428|症状|症状
41952|429|症状|症状
43327|429|症状|症状
40159|429|症状|症状
39224|55779|症状|症状
40613|55779|症状|症状
38632|432|症状|症状
55780|432|症状|症状
49839|432|症状|症状
39600|434|症状|症状
50037|437|症状|症状
55781|437|症状|症状
39991|437|症状|症状
43888|437|症状|症状
55782|438|症状|症状
55783|438|症状|症状
55784|438|症状|症状
48068|547|症状|症状
41952|547|症状|症状
55785|547|症状|症状
48068|8208|症状|症状
55786|8208|症状|症状
39224|441|症状|症状
55787|547|症状|症状
55788|547|症状|症状
42453|55789|症状|症状
55790|377|症状|症状
55791|448|症状|症状
55792|449|症状|症状
55793|449|症状|症状
55794|449|症状|症状
55795|450|症状|症状
50436|451|症状|症状
55796|456|症状|症状
55798|457|症状|症状
55799|461|症状|症状
55800|461|症状|症状
55801|461|症状|症状
55802|461|症状|症状
49840|462|症状|症状
39694|55805|症状|症状
43312|55805|症状|症状
43638|55805|症状|症状
51155|256|症状|症状
44069|256|症状|症状
55806|256|症状|症状
39152|464|症状|症状
55807|464|症状|症状
55808|464|症状|症状
55809|464|症状|症状
55810|465|症状|症状
41952|465|症状|症状
55811|382|症状|症状
47715|469|症状|症状
55812|469|症状|症状
55813|5107|症状|症状
55814|5107|症状|症状
55815|5107|症状|症状
55816|5107|症状|症状
55817|5107|症状|症状
55818|5107|症状|症状
50014|473|症状|症状
39224|55819|症状|症状
55820|475|症状|症状
40562|3963|症状|症状
40562|55821|症状|症状
55822|3963|症状|症状
38573|5533|症状|症状
48295|5533|症状|症状
38606|5533|症状|症状
55823|5533|症状|症状
55824|487|症状|症状
43855|487|症状|症状
55825|487|症状|症状
55826|487|症状|症状
55827|487|症状|症状
47966|487|症状|症状
55828|487|症状|症状
55829|487|症状|症状
38954|55830|症状|症状
48217|493|症状|症状
55831|493|症状|症状
42568|493|症状|症状
38154|493|症状|症状
55832|493|症状|症状
55833|493|症状|症状
55834|493|症状|症状
55835|8789|症状|症状
55836|8789|症状|症状
55839|746|症状|症状
55840|746|症状|症状
43910|55841|症状|症状
38760|55842|症状|症状
38760|55843|症状|症状
39991|55842|症状|症状
39991|55843|症状|症状
43759|55842|症状|症状
40159|55844|症状|症状
43638|55845|症状|症状
41883|528|症状|症状
55846|2546|症状|症状
55850|505|症状|症状
55851|505|症状|症状
55852|509|症状|症状
41952|509|症状|症状
55853|509|症状|症状
55854|509|症状|症状
43430|55855|症状|症状
38954|55856|症状|症状
55857|527|症状|症状
55858|547|症状|症状
49219|527|症状|症状
55859|528|症状|症状
55860|528|症状|症状
55862|280|症状|症状
55863|280|症状|症状
55864|280|症状|症状
55865|280|症状|症状
55866|280|症状|症状
55867|280|症状|症状
55868|280|症状|症状
55869|563|症状|症状
55870|563|症状|症状
39224|534|症状|症状
41101|534|症状|症状
43114|534|症状|症状
43256|534|症状|症状
55871|534|症状|症状
40159|534|症状|症状
43770|55873|症状|症状
40358|55873|症状|症状
40506|55874|症状|症状
40341|55874|症状|症状
41439|55874|症状|症状
40974|55874|症状|症状
40506|55875|症状|症状
42675|552|症状|症状
55876|552|症状|症状
42821|552|症状|症状
55877|552|症状|症状
55878|2910|症状|症状
47981|2910|症状|症状
42482|2910|症状|症状
50155|2910|症状|症状
50482|2910|症状|症状
55879|2914|症状|症状
43114|2914|症状|症状
55880|2914|症状|症状
44020|2914|症状|症状
55881|2914|症状|症状
42482|239|症状|症状
55882|1058|症状|症状
40462|1058|症状|症状
39224|457|症状|症状
55883|457|症状|症状
38129|55884|症状|症状
42675|55884|症状|症状
39224|55884|症状|症状
39224|55885|症状|症状
39224|55886|症状|症状
40180|494|症状|症状
55887|494|症状|症状
40159|494|症状|症状
55888|494|症状|症状
55892|391|症状|症状
55893|391|症状|症状
41571|391|症状|症状
39224|391|症状|症状
39760|391|症状|症状
41309|391|症状|症状
42843|391|症状|症状
39605|55894|症状|症状
55895|6441|症状|症状
55896|540|症状|症状
55897|540|症状|症状
55898|540|症状|症状
43277|540|症状|症状
42492|933|症状|症状
39677|55899|症状|症状
38193|542|症状|症状
55904|542|症状|症状
55905|542|症状|症状
55906|542|症状|症状
55907|542|症状|症状
55908|542|症状|症状
55909|549|症状|症状
55910|549|症状|症状
42524|55913|症状|症状
43223|55913|症状|症状
43938|55913|症状|症状
44007|546|症状|症状
41732|546|症状|症状
38913|546|症状|症状
50816|1551|症状|症状
43277|1551|症状|症状
41069|55914|症状|症状
55915|555|症状|症状
52744|556|症状|症状
55423|556|症状|症状
55916|557|症状|症状
55917|535|症状|症状
39224|48536|症状|症状
55919|563|症状|症状
55920|563|症状|症状
55921|563|症状|症状
55922|563|症状|症状
43607|568|症状|症状
42453|568|症状|症状
55649|3169|症状|症状
55923|3169|症状|症状
48253|3169|症状|症状
55924|3169|症状|症状
55925|3169|症状|症状
55926|3169|症状|症状
55927|578|症状|症状
55928|578|症状|症状
55929|1590|症状|症状
55930|1590|症状|症状
43430|55931|症状|症状
40233|55933|症状|症状
55934|6467|症状|症状
55935|590|症状|症状
55936|590|症状|症状
55937|253|症状|症状
55938|253|症状|症状
55939|590|症状|症状
41952|55940|症状|症状
40666|55941|症状|症状
43902|55941|症状|症状
55942|593|症状|症状
39224|55943|症状|症状
55947|595|症状|症状
55948|595|症状|症状
55949|595|症状|症状
55950|596|症状|症状
39224|596|症状|症状
55951|312|症状|症状
42773|1553|症状|症状
40572|240|症状|症状
55952|240|症状|症状
43162|55953|症状|症状
38562|55953|症状|症状
55954|6629|症状|症状
55955|6629|症状|症状
38881|6629|症状|症状
55956|6629|症状|症状
42675|55957|症状|症状
55959|610|症状|症状
42073|626|症状|症状
55960|614|症状|症状
55961|614|症状|症状
55962|614|症状|症状
55963|615|症状|症状
42183|615|症状|症状
55964|615|症状|症状
39026|615|症状|症状
41185|52171|症状|症状
42183|624|症状|症状
55965|624|症状|症状
40634|624|症状|症状
41094|627|症状|症状
55966|627|症状|症状
55967|7069|症状|症状
55968|7069|症状|症状
55969|631|症状|症状
55970|631|症状|症状
55971|631|症状|症状
55972|3972|症状|症状
42251|3972|症状|症状
40448|3972|症状|症状
40506|3972|症状|症状
38927|3972|症状|症状
39224|55973|症状|症状
43213|55973|症状|症状
42451|55973|症状|症状
40358|25|症状|症状
42451|3972|症状|症状
39224|25|症状|症状
43213|25|症状|症状
40358|55973|症状|症状
42451|25|症状|症状
47811|3972|症状|症状
55974|3972|症状|症状
48856|634|症状|症状
55975|634|症状|症状
55976|658|症状|症状
42073|635|症状|症状
55977|635|症状|症状
55978|635|症状|症状
43162|635|症状|症状
43607|55979|症状|症状
38349|55980|症状|症状
40669|55980|症状|症状
55981|931|症状|症状
55982|931|症状|症状
55983|931|症状|症状
55984|640|症状|症状
55985|640|症状|症状
43213|55986|症状|症状
42696|644|症状|症状
40404|644|症状|症状
55988|644|症状|症状
50189|644|症状|症状
55989|645|症状|症状
40233|647|症状|症状
41824|55990|症状|症状
39179|55990|症状|症状
55991|748|症状|症状
50525|748|症状|症状
55992|748|症状|症状
55993|748|症状|症状
55994|748|症状|症状
50189|748|症状|症状
55995|748|症状|症状
43340|47750|症状|症状
43162|47750|症状|症状
39179|47750|症状|症状
38349|47750|症状|症状
43340|55996|症状|症状
43162|55996|症状|症状
42575|47550|症状|症状
39179|2170|症状|症状
43162|2170|症状|症状
42254|55997|症状|症状
42254|55998|症状|症状
55999|8779|症状|症状
56000|8779|症状|症状
56001|8779|症状|症状
38349|56002|症状|症状
43162|56003|症状|症状
43162|56004|症状|症状
43340|56004|症状|症状
43340|56003|症状|症状
56005|659|症状|症状
55988|659|症状|症状
56006|659|症状|症状
56007|659|症状|症状
56008|659|症状|症状
56009|659|症状|症状
56010|659|症状|症状
56011|3977|症状|症状
56012|3977|症状|症状
55516|8466|症状|症状
56013|8466|症状|症状
39196|1237|症状|症状
40609|1237|症状|症状
56014|815|症状|症状
56015|815|症状|症状
42192|815|症状|症状
43734|815|症状|症状
39873|815|症状|症状
56016|8784|症状|症状
56017|8784|症状|症状
42380|56018|症状|症状
56019|933|症状|症状
56020|933|症状|症状
42659|56021|症状|症状
41571|56021|症状|症状
56022|3972|症状|症状
38927|56021|症状|症状
56024|684|症状|症状
38349|685|症状|症状
56025|685|症状|症状
49290|687|症状|症状
52553|687|症状|症状
56027|690|症状|症状
48726|690|症状|症状
56027|908|症状|症状
56028|908|症状|症状
42270|693|症状|症状
56029|698|症状|症状
40321|56030|症状|症状
48075|699|症状|症状
40399|699|症状|症状
42978|699|症状|症状
56031|699|症状|症状
40453|56032|症状|症状
38851|56032|症状|症状
43156|56033|症状|症状
38991|56036|症状|症状
56037|703|症状|症状
56038|703|症状|症状
56037|5537|症状|症状
56038|5537|症状|症状
42656|398|症状|症状
39741|56042|症状|症状
41126|709|症状|症状
38259|709|症状|症状
56043|775|症状|症状
56044|775|症状|症状
56045|775|症状|症状
56046|775|症状|症状
56047|775|症状|症状
51911|775|症状|症状
56048|6553|症状|症状
40448|56049|症状|症状
56050|717|症状|症状
40886|717|症状|症状
56051|717|症状|症状
56052|718|症状|症状
40262|718|症状|症状
51573|720|症状|症状
40572|720|症状|症状
56053|720|症状|症状
41909|6557|症状|症状
56054|726|症状|症状
56055|747|症状|症状
48768|3207|症状|症状
50957|731|症状|症状
56056|731|症状|症状
38405|731|症状|症状
56057|731|症状|症状
56058|731|症状|症状
49302|731|症状|症状
39532|56059|症状|症状
40667|56060|症状|症状
56061|733|症状|症状
43092|56062|症状|症状
56063|734|症状|症状
56064|734|症状|症状
39750|736|症状|症状
56065|736|症状|症状
56066|737|症状|症状
39138|737|症状|症状
56067|738|症状|症状
56068|738|症状|症状
56069|741|症状|症状
38692|741|症状|症状
42568|741|症状|症状
41918|741|症状|症状
40407|741|症状|症状
56072|4395|症状|症状
56073|4395|症状|症状
56074|4395|症状|症状
56075|4395|症状|症状
56076|4395|症状|症状
42270|4395|症状|症状
56077|4395|症状|症状
38920|4395|症状|症状
56078|747|症状|症状
41952|747|症状|症状
43727|748|症状|症状
56079|748|症状|症状
56080|748|症状|症状
56081|8779|症状|症状
56082|756|症状|症状
41409|56083|症状|症状
40885|56083|症状|症状
39182|56084|症状|症状
56085|3619|症状|症状
48209|3619|症状|症状
39356|763|症状|症状
56086|763|症状|症状
50166|763|症状|症状
56087|764|症状|症状
56088|765|症状|症状
56089|765|症状|症状
56090|766|症状|症状
50501|767|症状|症状
56091|767|症状|症状
43727|767|症状|症状
56092|767|症状|症状
56093|767|症状|症状
56094|768|症状|症状
56095|768|症状|症状
42568|56096|症状|症状
43607|56097|症状|症状
43607|56098|症状|症状
43148|56097|症状|症状
42568|771|症状|症状
56099|772|症状|症状
56103|2823|症状|症状
56104|2823|症状|症状
56105|2823|症状|症状
56106|2823|症状|症状
41126|775|症状|症状
51015|775|症状|症状
56107|779|症状|症状
40886|781|症状|症状
39590|781|症状|症状
56108|781|症状|症状
56109|784|症状|症状
56110|784|症状|症状
56111|784|症状|症状
39224|785|症状|症状
47724|789|症状|症状
41608|789|症状|症状
56112|789|症状|症状
56113|789|症状|症状
42003|794|症状|症状
56114|794|症状|症状
56115|796|症状|症状
49829|796|症状|症状
56116|796|症状|症状
40159|796|症状|症状
50489|796|症状|症状
39062|796|症状|症状
56117|796|症状|症状
56118|795|症状|症状
56119|796|症状|症状
50399|796|症状|症状
56120|796|症状|症状
56121|798|症状|症状
56122|5504|症状|症状
56123|5504|症状|症状
56124|6123|症状|症状
41218|6123|症状|症状
56125|6123|症状|症状
56126|6123|症状|症状
50571|6123|症状|症状
56127|6123|症状|症状
56128|4214|症状|症状
40512|56129|症状|症状
56130|2521|症状|症状
39224|47184|症状|症状
56131|809|症状|症状
43704|814|症状|症状
56133|814|症状|症状
56134|814|症状|症状
55405|814|症状|症状
56135|814|症状|症状
42171|814|症状|症状
56136|814|症状|症状
56137|814|症状|症状
56138|814|症状|症状
48768|814|症状|症状
51417|814|症状|症状
41309|814|症状|症状
39224|863|症状|症状
56139|6213|症状|症状
56140|816|症状|症状
51343|822|症状|症状
56141|822|症状|症状
56142|823|症状|症状
56143|1403|症状|症状
56144|5263|症状|症状
56145|828|症状|症状
42453|56147|症状|症状
56148|833|症状|症状
42568|833|症状|症状
47791|833|症状|症状
56149|834|症状|症状
56150|836|症状|症状
41876|56151|症状|症状
56152|840|症状|症状
48626|841|症状|症状
56153|844|症状|症状
51140|844|症状|症状
56154|844|症状|症状
56155|844|症状|症状
48743|844|症状|症状
56156|844|症状|症状
39383|845|症状|症状
42188|50502|症状|症状
56157|633|症状|症状
56158|633|症状|症状
56159|633|症状|症状
42270|56160|症状|症状
41743|56160|症状|症状
40885|56161|症状|症状
38843|56162|症状|症状
38728|56162|症状|症状
56163|8353|症状|症状
56164|8353|症状|症状
39419|56165|症状|症状
41101|56166|症状|症状
56167|850|症状|症状
56168|850|症状|症状
43430|4256|症状|症状
56170|4256|症状|症状
56171|4256|症状|症状
56172|4256|症状|症状
56173|857|症状|症状
40358|857|症状|症状
38573|857|症状|症状
56174|4603|症状|症状
56175|861|症状|症状
56176|861|症状|症状
39532|56177|症状|症状
43638|56177|症状|症状
39694|56177|症状|症状
42568|56177|症状|症状
56178|861|症状|症状
47899|1325|症状|症状
56179|1325|症状|症状
56180|1325|症状|症状
48028|1325|症状|症状
56181|1325|症状|症状
56182|1325|症状|症状
56183|1325|症状|症状
56184|1325|症状|症状
56185|871|症状|症状
56186|872|症状|症状
43082|872|症状|症状
56187|872|症状|症状
56188|872|症状|症状
52358|872|症状|症状
49129|873|症状|症状
56189|875|症状|症状
52040|876|症状|症状
56190|460|症状|症状
40358|460|症状|症状
42620|460|症状|症状
56191|460|症状|症状
40675|460|症状|症状
56192|460|症状|症状
56193|2419|症状|症状
56194|878|症状|症状
56195|878|症状|症状
56196|878|症状|症状
56197|5107|症状|症状
56198|5107|症状|症状
56199|5107|症状|症状
41036|887|症状|症状
52225|8411|症状|症状
42380|8411|症状|症状
56200|890|症状|症状
56201|3537|症状|症状
56202|3537|症状|症状
56203|894|症状|症状
56204|3518|症状|症状
56204|2906|症状|症状
50376|901|症状|症状
56205|901|症状|症状
41732|902|症状|症状
56206|906|症状|症状
56207|906|症状|症状
56208|906|症状|症状
56211|6623|症状|症状
56211|915|症状|症状
56212|915|症状|症状
56213|917|症状|症状
56214|919|症状|症状
56215|925|症状|症状
56216|32|症状|症状
56217|931|症状|症状
56218|935|症状|症状
56219|935|症状|症状
56220|167|症状|症状
49565|908|症状|症状
40021|952|症状|症状
56221|959|症状|症状
56222|959|症状|症状
56223|959|症状|症状
56224|959|症状|症状
56225|961|症状|症状
56226|966|症状|症状
42568|967|症状|症状
56227|967|症状|症状
41732|967|症状|症状
56228|967|症状|症状
56229|965|症状|症状
51015|975|症状|症状
56230|975|症状|症状
56231|979|症状|症状
56232|979|症状|症状
42167|56233|症状|症状
56234|981|症状|症状
56235|981|症状|症状
56236|981|症状|症状
56237|983|症状|症状
56238|983|症状|症状
56239|996|症状|症状
56240|2787|症状|症状
56241|2787|症状|症状
56242|983|症状|症状
56243|983|症状|症状
56244|983|症状|症状
56245|983|症状|症状
56246|983|症状|症状
56247|983|症状|症状
56248|983|症状|症状
56249|4495|症状|症状
56250|1325|症状|症状
56251|989|症状|症状
56252|989|症状|症状
56253|991|症状|症状
56254|991|症状|症状
56255|992|症状|症状
56256|992|症状|症状
56257|992|症状|症状
56258|994|症状|症状
56259|998|症状|症状
56260|1000|症状|症状
56261|4873|症状|症状
56262|4873|症状|症状
56263|1002|症状|症状
56264|1002|症状|症状
56265|1002|症状|症状
56266|1002|症状|症状
43277|1004|症状|症状
56268|1008|症状|症状
56269|1008|症状|症状
56270|1013|症状|症状
56271|1013|症状|症状
56272|1014|症状|症状
39737|132|症状|症状
56273|132|症状|症状
56274|132|症状|症状
56275|1023|症状|症状
56276|1023|症状|症状
