:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
4350|12194|好评药品|好评药品
4873|8950|好评药品|好评药品
5892|11483|好评药品|好评药品
7245|12240|好评药品|好评药品
5412|9594|好评药品|好评药品
1166|12535|好评药品|好评药品
7621|10374|好评药品|好评药品
6237|11917|好评药品|好评药品
7258|9876|好评药品|好评药品
5670|11405|好评药品|好评药品
4671|9876|好评药品|好评药品
6908|11068|好评药品|好评药品
6155|9464|好评药品|好评药品
1779|9391|好评药品|好评药品
1949|8815|好评药品|好评药品
4288|11588|好评药品|好评药品
4672|11370|好评药品|好评药品
3625|9052|好评药品|好评药品
3787|12493|好评药品|好评药品
8523|9623|好评药品|好评药品
4457|10384|好评药品|好评药品
7180|9503|好评药品|好评药品
8619|9042|好评药品|好评药品
2802|9621|好评药品|好评药品
415|8985|好评药品|好评药品
1744|10730|好评药品|好评药品
5278|11399|好评药品|好评药品
5197|9644|好评药品|好评药品
3270|10621|好评药品|好评药品
539|12419|好评药品|好评药品
5240|9591|好评药品|好评药品
6277|9805|好评药品|好评药品
8033|8815|好评药品|好评药品
8112|11306|好评药品|好评药品
6234|10088|好评药品|好评药品
6777|10025|好评药品|好评药品
1063|12563|好评药品|好评药品
1293|12586|好评药品|好评药品
4731|10896|好评药品|好评药品
5629|9403|好评药品|好评药品
8602|11122|好评药品|好评药品
8688|10014|好评药品|好评药品
2859|11017|好评药品|好评药品
8342|11191|好评药品|好评药品
1484|11904|好评药品|好评药品
1973|9649|好评药品|好评药品
195|11537|好评药品|好评药品
3464|9717|好评药品|好评药品
4031|11454|好评药品|好评药品
5933|11977|好评药品|好评药品
1304|12123|好评药品|好评药品
3901|8844|好评药品|好评药品
5685|11977|好评药品|好评药品
5711|12152|好评药品|好评药品
67|12453|好评药品|好评药品
4278|10945|好评药品|好评药品
8603|11652|好评药品|好评药品
3143|9535|好评药品|好评药品
27|8863|好评药品|好评药品
4243|11649|好评药品|好评药品
5847|11729|好评药品|好评药品
739|10763|好评药品|好评药品
6677|9275|好评药品|好评药品
8072|10099|好评药品|好评药品
2652|10976|好评药品|好评药品
761|10002|好评药品|好评药品
2842|12249|好评药品|好评药品
4924|10537|好评药品|好评药品
7170|10583|好评药品|好评药品
270|11292|好评药品|好评药品
2943|10729|好评药品|好评药品
7976|11293|好评药品|好评药品
2535|9093|好评药品|好评药品
1983|9500|好评药品|好评药品
5867|8815|好评药品|好评药品
6479|10528|好评药品|好评药品
8265|9007|好评药品|好评药品
6714|10003|好评药品|好评药品
2474|8914|好评药品|好评药品
854|9950|好评药品|好评药品
2075|10266|好评药品|好评药品
5519|10123|好评药品|好评药品
3510|12605|好评药品|好评药品
56|10995|好评药品|好评药品
3619|8844|好评药品|好评药品
689|9667|好评药品|好评药品
8714|10505|好评药品|好评药品
781|9924|好评药品|好评药品
1355|12091|好评药品|好评药品
2143|9451|好评药品|好评药品
1091|9519|好评药品|好评药品
4458|9367|好评药品|好评药品
8651|10528|好评药品|好评药品
2758|10219|好评药品|好评药品
6035|11426|好评药品|好评药品
2216|9419|好评药品|好评药品
5254|12117|好评药品|好评药品
1524|11035|好评药品|好评药品
6087|9390|好评药品|好评药品
6613|11545|好评药品|好评药品
8468|11171|好评药品|好评药品
884|11318|好评药品|好评药品
4899|12339|好评药品|好评药品
488|10313|好评药品|好评药品
7407|12489|好评药品|好评药品
2156|11505|好评药品|好评药品
315|9498|好评药品|好评药品
5509|10123|好评药品|好评药品
7107|12344|好评药品|好评药品
4978|9313|好评药品|好评药品
3257|9243|好评药品|好评药品
8409|12090|好评药品|好评药品
388|11937|好评药品|好评药品
1443|10595|好评药品|好评药品
4770|11368|好评药品|好评药品
2970|9318|好评药品|好评药品
6831|10585|好评药品|好评药品
7069|11950|好评药品|好评药品
4607|11936|好评药品|好评药品
7594|10441|好评药品|好评药品
2874|10608|好评药品|好评药品
4251|10859|好评药品|好评药品
7648|11620|好评药品|好评药品
824|8837|好评药品|好评药品
8453|8960|好评药品|好评药品
8519|9335|好评药品|好评药品
3895|11099|好评药品|好评药品
2854|11829|好评药品|好评药品
4506|11808|好评药品|好评药品
5890|11072|好评药品|好评药品
7343|10515|好评药品|好评药品
6583|12010|好评药品|好评药品
7394|12491|好评药品|好评药品
7663|11505|好评药品|好评药品
8319|10443|好评药品|好评药品
529|9329|好评药品|好评药品
7808|10868|好评药品|好评药品
4025|9052|好评药品|好评药品
3939|10292|好评药品|好评药品
1186|9437|好评药品|好评药品
6195|10706|好评药品|好评药品
795|11264|好评药品|好评药品
6997|9625|好评药品|好评药品
6248|12090|好评药品|好评药品
1328|12080|好评药品|好评药品
3761|12006|好评药品|好评药品
2729|10887|好评药品|好评药品
5220|11604|好评药品|好评药品
5531|10586|好评药品|好评药品
796|11264|好评药品|好评药品
8446|11428|好评药品|好评药品
6695|11443|好评药品|好评药品
4459|11962|好评药品|好评药品
410|10224|好评药品|好评药品
872|11834|好评药品|好评药品
3167|11318|好评药品|好评药品
7190|11198|好评药品|好评药品
3153|12019|好评药品|好评药品
4274|12613|好评药品|好评药品
7404|11916|好评药品|好评药品
8345|12323|好评药品|好评药品
3211|11730|好评药品|好评药品
3393|9131|好评药品|好评药品
5197|10782|好评药品|好评药品
183|9786|好评药品|好评药品
1767|12494|好评药品|好评药品
2080|10944|好评药品|好评药品
1805|9832|好评药品|好评药品
3572|8896|好评药品|好评药品
6418|8815|好评药品|好评药品
6922|9060|好评药品|好评药品
5638|11773|好评药品|好评药品
2701|11285|好评药品|好评药品
8481|11603|好评药品|好评药品
1531|10552|好评药品|好评药品
4085|12077|好评药品|好评药品
5687|9559|好评药品|好评药品
7706|9096|好评药品|好评药品
315|12159|好评药品|好评药品
6972|9868|好评药品|好评药品
4426|10045|好评药品|好评药品
4949|9471|好评药品|好评药品
5768|9386|好评药品|好评药品
6304|10868|好评药品|好评药品
7548|10601|好评药品|好评药品
6139|11638|好评药品|好评药品
6822|9089|好评药品|好评药品
7401|9118|好评药品|好评药品
8518|12361|好评药品|好评药品
1503|12041|好评药品|好评药品
2440|11017|好评药品|好评药品
7594|9294|好评药品|好评药品
47|9674|好评药品|好评药品
5688|10590|好评药品|好评药品
986|11782|好评药品|好评药品
7693|9407|好评药品|好评药品
8586|10951|好评药品|好评药品
2141|9420|好评药品|好评药品
756|11173|好评药品|好评药品
6668|11318|好评药品|好评药品
7118|12628|好评药品|好评药品
6990|8815|好评药品|好评药品
8733|10868|好评药品|好评药品
2613|9310|好评药品|好评药品
2621|10423|好评药品|好评药品
1161|11819|好评药品|好评药品
8712|10961|好评药品|好评药品
2893|9037|好评药品|好评药品
3913|11638|好评药品|好评药品
8704|12274|好评药品|好评药品
5787|9013|好评药品|好评药品
6951|11112|好评药品|好评药品
2502|9096|好评药品|好评药品
7189|8975|好评药品|好评药品
5522|11273|好评药品|好评药品
460|9632|好评药品|好评药品
5204|9401|好评药品|好评药品
4171|11995|好评药品|好评药品
7568|10072|好评药品|好评药品
106|10221|好评药品|好评药品
1561|11630|好评药品|好评药品
1978|10524|好评药品|好评药品
3586|12061|好评药品|好评药品
7954|11622|好评药品|好评药品
4134|12208|好评药品|好评药品
3302|12277|好评药品|好评药品
1433|9293|好评药品|好评药品
5064|11744|好评药品|好评药品
1256|9541|好评药品|好评药品
6817|11761|好评药品|好评药品
6621|10014|好评药品|好评药品
309|10938|好评药品|好评药品
7041|11248|好评药品|好评药品
3215|9996|好评药品|好评药品
1774|11328|好评药品|好评药品
271|11638|好评药品|好评药品
4670|9116|好评药品|好评药品
682|10632|好评药品|好评药品
2087|11668|好评药品|好评药品
345|9670|好评药品|好评药品
6985|9854|好评药品|好评药品
5121|9004|好评药品|好评药品
25|9434|好评药品|好评药品
8225|11125|好评药品|好评药品
7707|10852|好评药品|好评药品
5297|11220|好评药品|好评药品
6686|12506|好评药品|好评药品
5885|9155|好评药品|好评药品
677|10147|好评药品|好评药品
4945|10579|好评药品|好评药品
5397|11285|好评药品|好评药品
7582|10727|好评药品|好评药品
8080|10015|好评药品|好评药品
1689|12528|好评药品|好评药品
6425|11711|好评药品|好评药品
6997|10383|好评药品|好评药品
2373|9558|好评药品|好评药品
8234|12194|好评药品|好评药品
3108|11484|好评药品|好评药品
8244|10222|好评药品|好评药品
785|10177|好评药品|好评药品
1097|12050|好评药品|好评药品
8227|12099|好评药品|好评药品
3332|11426|好评药品|好评药品
6628|10612|好评药品|好评药品
6419|10528|好评药品|好评药品
734|11955|好评药品|好评药品
5702|11017|好评药品|好评药品
1700|10250|好评药品|好评药品
3364|8837|好评药品|好评药品
6186|11245|好评药品|好评药品
4645|11195|好评药品|好评药品
6069|9856|好评药品|好评药品
3212|10387|好评药品|好评药品
68|12027|好评药品|好评药品
2647|10723|好评药品|好评药品
3313|11358|好评药品|好评药品
4545|9455|好评药品|好评药品
3741|10148|好评药品|好评药品
1645|9313|好评药品|好评药品
4889|8909|好评药品|好评药品
5926|9600|好评药品|好评药品
2659|9302|好评药品|好评药品
5620|8837|好评药品|好评药品
5010|10829|好评药品|好评药品
8271|10787|好评药品|好评药品
6423|10553|好评药品|好评药品
7949|12166|好评药品|好评药品
6073|10973|好评药品|好评药品
924|11016|好评药品|好评药品
1621|11273|好评药品|好评药品
5385|11505|好评药品|好评药品
8530|11917|好评药品|好评药品
6674|8844|好评药品|好评药品
3496|9962|好评药品|好评药品
6616|11138|好评药品|好评药品
2596|10995|好评药品|好评药品
1444|12563|好评药品|好评药品
1748|9550|好评药品|好评药品
7564|11471|好评药品|好评药品
3236|12520|好评药品|好评药品
6282|10144|好评药品|好评药品
7666|8927|好评药品|好评药品
5854|12541|好评药品|好评药品
8356|9793|好评药品|好评药品
2716|9872|好评药品|好评药品
4694|10250|好评药品|好评药品
1342|12080|好评药品|好评药品
5179|9666|好评药品|好评药品
6040|11735|好评药品|好评药品
3445|10267|好评药品|好评药品
8632|10270|好评药品|好评药品
7931|10269|好评药品|好评药品
8031|8996|好评药品|好评药品
7696|12077|好评药品|好评药品
8626|11076|好评药品|好评药品
2675|12091|好评药品|好评药品
534|9202|好评药品|好评药品
5330|10210|好评药品|好评药品
7789|10590|好评药品|好评药品
5756|10126|好评药品|好评药品
3653|11126|好评药品|好评药品
1412|10848|好评药品|好评药品
5084|10268|好评药品|好评药品
6568|12164|好评药品|好评药品
7610|11916|好评药品|好评药品
6248|11962|好评药品|好评药品
6033|10988|好评药品|好评药品
7340|10215|好评药品|好评药品
7781|10441|好评药品|好评药品
3572|10621|好评药品|好评药品
3072|11293|好评药品|好评药品
1438|12187|好评药品|好评药品
5182|12507|好评药品|好评药品
8184|9256|好评药品|好评药品
3114|10524|好评药品|好评药品
259|12006|好评药品|好评药品
8243|10325|好评药品|好评药品
1545|9496|好评药品|好评药品
7550|9906|好评药品|好评药品
2607|8959|好评药品|好评药品
7847|9155|好评药品|好评药品
1635|9533|好评药品|好评药品
1260|11638|好评药品|好评药品
3537|10069|好评药品|好评药品
3887|11477|好评药品|好评药品
4318|11083|好评药品|好评药品
6820|10346|好评药品|好评药品
1985|8893|好评药品|好评药品
2511|12543|好评药品|好评药品
2568|12249|好评药品|好评药品
5740|9310|好评药品|好评药品
7742|10003|好评药品|好评药品
